,S1_BSA_Blank_U13C_labeled_glucose,S1_BSA_Blank_unlabeled_glucose,S2_SA_Blank_U13C_labeled_glucose,S2_SA_Blank_unlabeled_glucose,S3_LPS853_BSA_unlabeled_glucose8h,S4_LPS853_BSA_unlabeled_glucose8h,S5_LPS853_BSA_unlabeled_glucose8h,S6_LPS853_BSAandSA_unlabeled_glucose8h,S7_LPS853_BSAandSA_unlabeled_glucose8h,S8_LPS853_BSAandSA_unlabeled_glucose8h,S9_LPS853_BSA_U13C_labeled_glucose8h,S10_LPS853_BSA_U13C_labeled_glucose8h,S11_LPS853_BSAU13C_labeled_glucose8h,S12_LPS853_BSAandSA_U13C_labeled_glucose8h,S13_LPS853_BSAandSA_U13C_labeled_glucose8h,S14_LPS853_BSAandSA_U13C_labeled_glucose8h,S15_LPS853_BSA_U13C_labeled_glucose4h,S16_LPS853_BSA_U13C_labeled_glucose4h,S17_LPS853_BSA_U13C_labeled_glucose4h,S18_LPS853_BSAandSA_U13C_labeled_glucose4h,S19_LPS853_BSAandSA_U13C_labeled_glucose4h,S20_LPS853_BSAandSA_U13C_labeled_glucose4h,S21_LPS853_BSA_U13C_labeled_glucose2h,S22_LPS853_BSA_U13C_labeled_glucose2h,S23_LPS853_BSA_U13C_labeled_glucose2h,S24_LPS853_BSAandSA_U13C_labeled_glucose2h,S25_LPS853_BSAandSA_U13C_labeled_glucose2h,S26_LPS853_BSAandSA_U13C_labeled_glucose2h,S26_LPS853_BSAandSA_U13C_labeled_glucose2h_redo,Burn_inQCpool1,Burn_inQCpool2,Burn_inQCpool3,Burn_inQCpool4,Noinj_Blank_2,Noinj_Blank_redo26_2,qcpool_redo26_1,qcpool_redo26_2,qcpool_redo26_3,qcpool_redo26_4,qcpool_redo26_5,qcpool2,qcpool3,qcpool4,qcpool5
Deoxyadenosine triphosphate_4,8975.021131,4731.710457,4076.030711,4623.992836,7361.192042,0,11987.05668,8126.677882,7851.153215,8945.58258,14386.69253,9604.321359,2054.907642,10821.3005,8624.552769,12250.35086,10488.22525,5781.061557,8752.732056,13477.90321,0,2884.5437,1905.694583,12756.88148,3280.881723,4229.08045,9344.422301,3539.741441,13057.72453,10834.47107,4378.916551,0,9632.868946,8546.927398,4131.21674,5723.207063,11019.88414,0,9512.61291,0,10125.82062,8988.267326,9212.18332,332.8355044
Deoxyadenosine triphosphate_5,3167.796446,12172.10636,6573.633644,7982.610421,12967.84147,13389.01951,3362.021719,2271.890348,10051.62739,3452.111154,59894.78722,79509.02808,62740.70349,52810.13745,64762.41962,65570.98325,63635.72966,48091.36982,63920.16707,46600.32851,55455.37532,52364.68948,33021.59762,31951.74056,41620.82583,16777.76997,27360.76677,41248.28372,31537.62146,41066.62425,29267.89159,45755.89054,37096.93098,12729.18618,8594.244805,28229.94943,31556.94573,36856.91905,38410.7658,30984.22903,38425.16818,43582.21302,41067.31414,31414.67949
Deoxyadenosine triphosphate_6,9561.785685,2973.984969,0,1392.665995,10950.18329,1461.558689,9524.167721,4973.175224,3033.418391,11277.31092,11430.53606,18671.55353,13708.08089,12630.68889,14823.28278,9964.469194,7785.552805,11208.52363,16439.55579,9538.248864,7329.254883,14135.03357,12934.55078,2483.948418,6363.766105,11063.14987,8304.655326,8116.860488,8469.321208,18155.91685,3152.840739,14831.27539,13162.49836,2845.463205,9028.099572,12150.67521,10551.42239,18046.53588,1920.567801,14075.01035,12873.76625,10822.26516,13987.03656,1308.613271
Deoxyadenosine triphosphate_7,8044.890074,7614.815886,10990.83736,7825.048929,7030.640705,7078.631813,0,7398.352012,9790.439717,2149.583057,1774.332867,15289.02757,13337.95862,7422.327293,10786.79438,9123.865867,8410.862226,12170.55416,1286.534776,6615.952396,7726.651303,4577.683693,0,13543.75934,10943.9203,3448.381888,3270.365583,11847.12324,5629.011784,7645.848435,8275.644399,7378.109584,6829.405207,12631.48121,6269.808918,2749.003771,6224.720508,6026.024005,6382.830685,4874.386936,8668.743333,6173.078746,7233.766173,9142.410999
Deoxyadenosine triphosphate_8,10882.93321,7616.771449,3736.922614,4544.466723,6491.166022,8104.066182,11230.53768,5777.264259,7427.013123,10530.74099,18766.37981,21794.11769,16145.47798,10821.14244,12912.8183,20592.02648,12141.43879,20312.57228,22237.56525,15665.40855,21546.82033,23336.31295,13973.51963,9016.786588,8323.549358,15378.14195,18247.66076,14195.03805,14175.17376,15421.02708,13711.6649,14614.77522,9984.084561,10303.47867,9156.769248,14847.77014,12429.76052,11582.03283,11677.05701,15996.08142,11759.22627,19270.62861,8586.73646,13932.10788
Deoxyadenosine triphosphate_9,9463.758621,11484.20054,11616.28772,13801.37365,11604.87086,8530.178202,6980.918591,10569.59959,6818.888735,710.3106632,10297.73218,2086.959441,13012.44252,6608.011598,970.1931388,9517.801862,12180.0944,9821.854944,9912.295965,3428.650749,6674.674303,4448.55376,3778.959562,7081.335651,12543.94711,2864.189646,5964.045002,12181.63659,9330.937598,6935.172824,5694.482127,7246.674789,7429.656409,11259.55295,6570.631785,8875.716624,5024.102681,4133.155376,9737.636473,779.9071165,7533.081416,2066.359237,276.214241,4867.814293
Deoxyadenosine triphosphate_10,9260.48089,7992.003081,8016.444257,3068.878661,11678.41468,9094.96673,15478.77661,7933.351387,9457.767589,10740.94868,5392.360487,9055.452566,10522.30329,3868.299221,16351.60899,9930.468777,1052.181305,9669.121313,1935.885785,15276.20802,3742.165582,9119.123737,12507.25242,13385.23011,9338.578307,6754.595854,13393.28987,9771.505378,6555.242431,10265.9854,3267.07879,13961.06426,12968.64159,3520.138137,6101.591259,8844.540229,15012.93736,5010.389971,4327.700679,9790.036875,6193.619227,10085.18711,16957.9858,9527.338064
Cytidine_0,18072.05678,13334.88968,30939.86301,14135.60796,547427.9184,720413.0433,561034.353,519948.6796,533501.1913,1042664.163,532249.6765,497733.3825,590632.7943,294616.4802,538235.3927,423890.1075,921679.4082,1193823.35,1193638.179,900189.2366,1152142.547,1204326.534,371076.0221,688836.0257,833167.6149,845970.3075,919329.9028,902661.8187,790449.064,505358.9265,476875.3806,502381.2548,573933.6603,3330.226246,10476.02848,571494.5241,568160.7853,604577.6718,554196.4958,716169.3743,638372.6494,667958.1721,584467.2555,563279.4075
Cytidine_1,1980.956163,2373.927087,0,2128.116631,0,0,3273.624123,0,0,0,3717.615392,5540.135403,0,0,0,0,0,0,0,2838.911399,13471.32812,0,0,0,0,0,0,0,0,703.2464093,0,0,0,2041.261777,4041.989458,0,0,0,0,0,0,0,0,2723.453299
Cytidine_2,26961.23235,21521.29547,22254.43601,24509.03513,44972.60961,44337.47322,56707.09773,39458.44452,39552.3141,11351.90933,50784.49946,59628.62962,60610.13025,46473.75125,33906.03748,55847.76642,41913.09721,28629.89083,23162.0431,24888.85821,35531.93606,36027.22013,53001.55231,40131.80901,45970.03554,41202.17038,41018.78339,15556.11176,31875.80743,31661.67322,2713.509634,39617.40266,30356.29446,6832.059377,7747.086838,32479.12015,33974.94164,31101.77101,47405.38493,33378.26478,36808.89203,45714.2045,44766.33782,43487.64419
Cytidine_3,3253.124793,6732.41255,6831.383407,0,3953.241201,7767.151837,12153.97766,14942.07944,5384.401745,10620.14715,29134.1837,39177.61674,27260.31915,19836.66231,2983.424828,31080.58991,13641.00382,17372.49795,8002.550279,8731.721403,7780.864284,0,10585.39199,15256.88006,12448.99215,16186.4242,8844.543347,15364.70064,14106.44545,16521.74287,17227.65918,11854.6676,0,7289.576025,4228.548468,13099.71108,15365.40642,10859.80621,17235.21658,15755.2082,6540.737335,13482.9363,14081.70688,10544.06017
Cytidine_4,3483.732951,18637.25041,5404.937179,2893.780697,20913.85125,39013.98168,197.0954847,36882.18666,10247.18342,24501.61084,20846.8127,22222.35259,44653.35686,24562.23385,33473.44169,18593.48075,25564.55791,22006.74091,32151.58764,29433.79391,26569.48681,29587.23414,11046.43427,35008.99682,23640.90655,7042.142333,28506.78001,25186.8482,28860.03403,30668.9797,29789.97885,35227.77929,27945.35767,3461.373082,3338.792469,36670.79331,32798.8344,38127.81221,29783.82967,7066.590514,30464.16952,25262.7901,10324.74032,29702.18735
Cytidine_5,15972.06727,6464.961044,13295.24819,9954.861823,40452.18245,1680.001362,3056.121997,26786.39137,27950.02816,3001.541655,16957.31149,0,26674.33555,13712.5919,39987.14397,36858.98435,6996.359396,35470.08016,4750.900168,2037.169148,6332.799685,32794.42815,2973.424264,7147.550215,20455.86433,20862.20742,11773.90757,28957.92099,27476.34987,23439.97869,8528.077341,25409.03143,16960.34193,3251.328954,7946.291802,26302.41015,8214.9215,26239.29754,30967.76,30490.45108,28546.42085,33916.80775,10973.15265,41295.06395
Cytidine_6,2686.861402,5119.096835,5614.841657,6215.256327,5699.969239,9654.060544,11215.20466,0,9899.23068,11750.22459,0,10057.95723,5298.530984,6335.749986,3794.74107,6669.369798,7430.268629,13265.48731,206.6563909,12027.98847,9144.028146,4977.623546,10959.61697,9253.987893,6467.016687,9345.708612,7230.970365,6452.537599,6027.342861,10935.89914,4977.797168,7728.518406,9480.198836,5540.305518,3968.806938,9724.163219,6947.679548,6732.255644,5885.283509,8784.569405,5318.386356,8030.425389,7637.192201,7771.98336
Cytidine_7,4018.937446,8516.979814,7212.697325,6843.296338,2375.536342,3755.71026,0,5663.815735,2967.653092,0,8088.269915,0,0,2888.326841,1734.912038,6473.981905,1030.935947,0,0,0,0,6971.670916,0,5329.445363,223.885728,0,7293.12098,5183.148034,732.1220726,1134.512908,470.9415647,6589.094642,2122.836347,819.8821511,862.7989699,428.3523641,2987.385389,0,2369.894896,4269.884577,287.7356274,0,4419.363692,0
Cytidine_8,12633.31849,12314.55283,6777.903263,6239.721626,20699.23881,16105.21783,42031.38076,21417.57993,18130.09259,18808.63153,27736.36583,20884.70911,24448.60183,13060.78843,11059.63024,17828.40859,4363.056122,12475.74639,11715.24259,24626.29247,17697.66785,4299.142795,28392.4172,16287.703,389.2189463,13526.02324,16945.28479,13673.39882,159.8912002,15099.68331,26476.48954,18827.52863,23948.89939,7181.058459,9868.39131,16042.92465,17789.94826,23931.40667,22127.66547,29004.04474,24567.10459,26700.5523,18909.24131,25321.32072
Cytidine_9,8993.704734,5181.036123,4292.390777,3618.942692,3891.165252,2585.577471,8381.645437,3628.665189,8799.12247,7253.331257,28089.17848,26355.26521,8268.895406,4444.70561,5213.920804,11253.36039,5700.025359,766.7096073,6491.616346,9327.740602,8190.10421,1867.820156,2737.796647,4987.490212,6085.550003,2454.382492,6723.733178,4636.124798,9776.945761,3279.208973,1988.136621,9148.628937,4408.049185,3062.798415,6436.169692,5691.978353,3911.22486,2731.737472,10122.72614,8193.602121,5105.582003,2916.401426,10794.51437,4268.159501
Thymidine_0,133615.1244,149056.335,156806.2235,149506.7674,187934.6474,139602.5455,155627.5747,146609.1833,157654.5134,152534.3811,154582.0499,130942.8996,150557.9148,156228.9008,125564.3569,147079.0503,124596.8948,78874.96037,168151.9411,159265.6755,158960.4093,130098.5759,151060.2246,168874.95,153368.6167,155912.203,174305.7588,158485.8546,129016.8267,161843.3087,178665.5766,177434.637,135227.1748,117731.4472,147480.7504,157936.9864,94831.78234,158055.7204,149197.7328,139742.4366,93034.73687,149118.3715,169420.8033,155810.3973
Thymidine_1,7178.140477,5653.084158,0,0,7189.196533,25862.35426,8190.06598,0,0,2925.727624,13118.39992,19057.91478,3941.56119,2013.922381,17542.9484,14337.63938,19420.96927,20340.23447,0,17099.37913,1257.860939,21199.97503,14325.64478,2384.11967,18476.37607,10765.81993,10720.65071,0,18396.81061,13197.13685,5719.358574,0,10967.51177,0,0,19417.96344,20493.16416,7267.323665,2962.421636,20878.59837,14692.83305,15430.00563,9347.863692,6484.882556
Thymidine_2,63193.30837,67646.31242,53172.88683,74463.54967,66932.88769,71290.04521,22240.99178,76369.05189,66507.65567,37457.52224,38314.03214,28461.98782,56522.49637,35459.01413,21526.56749,37473.66008,42840.30238,68117.58406,67804.17121,46130.43029,37017.46962,65396.09904,23911.80456,58988.38996,41129.76944,54045.90919,26093.54387,39994.79544,20902.47576,61549.70405,39920.19669,45211.08332,7409.376566,62857.66982,43777.71886,41613.33358,36421.09966,37149.8639,7555.725651,30015.75815,53551.79836,40670.15111,72251.51212,38009.62053
Thymidine_3,15721.46832,14419.14139,30758.70094,13540.1391,3008.830253,1151.683943,8951.792161,4878.747241,0,12129.71903,7398.108912,19584.19563,11557.75106,15714.06226,4167.417395,1681.575485,7332.232582,9512.327807,3720.181583,8134.56662,9315.014773,6080.345749,17036.46389,6102.95181,5819.453458,10923.11134,21346.00288,9174.672501,6464.585384,7575.626221,5258.330844,8001.016962,9345.546851,13702.04749,26850.31726,12676.11541,9426.277561,6132.734871,4826.706388,6933.089608,10160.26357,3354.696901,2982.044904,5957.32433
Thymidine_4,1945.301374,4325.414667,329.7220066,2494.168751,12930.76687,11185.21563,20030.26714,18097.78124,22864.48699,12273.82758,7284.147769,16539.2304,18352.79402,6083.147799,10389.14409,6323.183664,1148.092164,3797.883522,4364.860241,1967.945595,6099.566488,23515.15756,12714.44154,13425.98804,15041.10093,7775.279311,5845.285445,10565.96086,12647.96984,8460.221285,17024.33597,22585.17219,6156.469887,7236.776286,0,11394.51997,16879.84785,25890.9463,25345.354,10647.30004,14350.4199,16184.74975,16005.31481,14365.52778
Thymidine_5,10154.08994,6689.708531,20034.60607,20547.66359,20155.5109,31888.97893,21357.9699,7510.585912,28064.28317,21633.78701,45673.70112,13115.43225,49484.45345,37436.21435,65476.43546,40375.02447,29875.30453,34119.18902,40833.0147,33370.12611,35371.10538,31258.20766,27672.44543,3044.506556,35421.27826,16217.74192,32715.00435,29136.73931,23757.87891,13192.72599,12192.27282,22807.28027,34292.5626,25799.18508,3118.373545,32160.63965,26771.57466,6102.418102,26992.97336,33499.04379,8836.845574,17902.76612,18180.97267,23473.85713
Thymidine_6,61.07000127,2582.026891,1626.033258,6769.268373,8681.186444,4601.69172,7176.995227,6447.194598,7637.114145,4889.497296,3718.520527,2074.774592,0,2770.865095,0,6507.283879,8763.160539,4461.913794,4394.965642,4509.086064,4894.420094,1910.689042,6908.037644,5872.60379,0,8433.806642,445.4558223,1921.094156,1254.587491,7352.007234,8877.497165,3339.653168,7761.020653,4161.470867,10379.05061,0,5528.021891,2652.315146,0,1451.001368,2667.703658,730.9116371,1236.269329,908.0676279
Thymidine_7,15516.83049,19243.30789,15452.661,12644.63194,8104.875395,17557.09486,4301.577362,14426.42877,11988.16268,7316.752954,11384.60475,22542.41426,24069.96141,17481.17041,18009.10772,12582.74795,8086.458014,16523.76063,15570.45571,13534.19865,17274.67213,11166.11202,7731.434463,13694.16789,15525.26154,15252.91893,14658.96627,21451.38755,6998.357134,9554.988235,9658.329762,11874.4679,8330.162399,22401.06105,15487.29325,18491.93318,7895.411244,16102.62605,12508.25974,3226.716993,5179.724853,17323.88769,17640.66891,15810.67024
Thymidine_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thymidine_9,2292.38088,5466.598392,1374.242638,3010.258598,4427.783987,543.9150143,5211.590374,606.6825109,3351.224293,2507.838585,5383.143063,3326.91915,1402.581349,1535.065725,3768.308693,5731.216586,2173.814209,8115.942114,8820.203212,4579.811254,0,1702.502396,43.21846003,1239.809286,4462.711079,4589.344211,0,10015.73308,6592.804362,2440.380872,3516.14983,3573.06129,1477.663284,1752.291801,0,5077.013537,5026.769756,3114.175322,1608.730692,3342.169191,4083.921888,6227.163107,767.0795175,2751.065821
Thymidine_10,20700.93544,17647.96499,13403.43025,24615.95661,19557.70804,32696.9998,16718.7716,15641.92989,23844.83323,16263.66705,17517.53702,23409.56871,17610.68912,10528.36967,7296.304688,18780.85766,21783.85713,14567.6515,7917.958089,16057.04321,23823.72465,26255.16663,13582.68535,20406.63407,13993.60686,13562.18924,33747.14034,13101.71604,14778.70855,20047.0833,17363.12919,15285.64418,19134.71576,20417.91148,19814.09769,14067.22599,9019.395979,15126.69728,14908.32407,4591.877026,21028.0854,6429.635465,22109.42549,12268.36639
Uridine monophosphate_0,9721.461735,12967.46363,6181.125082,7064.655558,306088.0282,232733.4598,214715.8831,262303.9246,282394.8153,303964.7839,86279.66685,80267.68288,77840.20714,94454.82375,104929.9532,120971.8909,140501.0194,143000.5842,126996.2198,123988.2493,135890.9261,136031.4251,162178.9445,156159.1177,148304.4642,157692.6479,204393.4242,194904.2615,211724.819,133201.5732,139204.9732,136648.0102,157624.6738,12381.82809,13639.18123,165922.6422,166864.7779,167393.7295,188026.2335,185937.6521,171243.0285,184873.4353,188434.9656,184524.4526
Uridine monophosphate_1,0,3489.432692,6397.289852,3482.330339,9563.779162,17127.80872,9219.698122,7808.469173,9744.276239,11795.942,6779.293844,5611.128367,11116.0323,11443.98356,11252.62014,6653.933039,9174.250471,9317.356326,6261.529692,3265.317522,7282.005561,9841.158841,8137.082403,9552.234945,7652.228015,10160.60628,10054.46297,6719.226006,0,4074.007543,7827.804331,8401.380149,8374.597294,1242.788062,3263.120513,2145.217325,9339.556471,11367.6324,10165.24143,0,0,15423.00236,5245.843195,10323.91566
Uridine monophosphate_2,7811.08344,8147.805571,3683.327197,6255.350433,0,0,0,0,0,0,7195.156141,10046.06155,7102.99177,2353.394555,5599.686278,11110.95174,7291.576896,13500.44391,8459.168997,978.9810616,15407.94176,10511.56439,6177.129993,8107.22244,5104.073216,5299.148668,5534.352541,7945.282143,4302.700982,1637.136417,4908.147076,260.6657127,2247.256473,2326.831641,5500.069849,6642.531668,3288.612507,7310.409177,2525.051971,9407.175942,7337.327641,6740.526197,2491.691005,1640.450914
Uridine monophosphate_3,6630.892644,9318.586726,4251.729203,8258.8913,6633.815443,3196.438125,3653.971042,2734.142963,3501.584686,7231.939669,6622.953453,8402.343224,4441.64878,7612.755867,6987.965519,4141.307048,7632.42869,11121.71458,3371.128447,8713.1147,6817.332558,7543.059345,7715.975386,11045.51834,3178.734485,5691.493126,5454.274307,7986.245053,4289.694771,8609.531168,6686.300515,9849.832313,4613.494149,9881.819348,1516.581343,2318.875783,7568.324558,7881.743905,7987.0664,3987.01049,5075.42506,1723.125649,6778.66975,11151.67132
Uridine monophosphate_4,8194.578597,7146.586446,3818.20998,4489.218281,5747.155334,7596.364271,7451.380801,6300.304972,4970.717378,5442.708899,8199.78601,5622.490649,6818.605112,3505.932555,10239.60508,12609.5321,4957.021685,8536.752392,8804.148403,271.3823347,9314.807038,12919.99102,9563.21807,501.7581286,5806.924062,9048.047248,11762.34055,9003.986659,9624.362974,3701.31659,5393.756696,5452.323975,8641.89998,4227.89492,3938.80655,6134.294695,5171.71906,9271.853872,6264.488162,8294.139145,5105.442321,9810.599268,9148.72924,1731.407185
Uridine monophosphate_5,7878.990242,845.7319685,5660.440345,4156.644909,5055.991157,1951.83491,10023.66272,3774.200395,6814.1167,8111.748717,125885.3519,137635.362,134417.6479,124837.2806,147650.9071,160513.5351,103823.5036,88450.2657,97435.14384,86103.88226,80821.08285,83509.85245,57119.78731,56140.08529,51417.99616,58282.25897,64230.09241,68952.44448,69664.53635,65912.50571,55564.16082,68342.49592,63120.05706,4966.582987,8160.733868,74513.34499,79556.21325,66217.12479,79358.62926,84046.53102,69746.64421,72768.26455,66778.12842,74255.37739
Uridine monophosphate_6,5376.663722,14063.52392,7378.590091,8163.227605,5513.677073,4592.351289,6296.216857,5903.858623,4432.633267,4989.495386,6942.025485,6276.739414,13143.1469,9527.924422,10415.88297,4874.659466,5529.364764,12586.15415,4340.725692,8072.496371,5661.406349,10866.50064,2455.930194,5234.280694,4309.47174,0,2456.976584,9646.469742,5259.471162,6673.42793,4695.901236,8093.770361,1114.30265,7699.602109,7330.651583,6937.719899,5248.80962,3399.099365,10957.69527,5109.12023,708.6723022,3927.40025,5752.009791,7384.007558
Uridine monophosphate_7,471.1655914,5964.076201,3280.764747,2663.631664,10149.38643,9757.72932,8669.884686,12507.59118,173.5518319,10149.96705,12623.50599,18207.79639,14369.90091,7159.868971,4972.634091,15967.20151,10181.57847,9765.567064,0,13463.46433,14521.26166,1093.38677,8627.767375,12782.28513,12020.88345,7219.486974,7833.058565,8240.135427,12583.70159,7441.198474,1945.064338,9593.911427,10575.17948,4205.524648,1260.265546,7475.266981,8632.915926,16541.05394,1129.477847,9563.612153,0,13860.03513,2883.52114,10964.22914
Uridine monophosphate_8,8099.938881,2521.512176,0,6114.253214,4206.563976,5372.164968,12740.56203,6738.523222,11768.39638,17830.37013,5826.085844,11555.27239,4240.730594,11198.27019,2117.311903,3842.718399,16362.44284,7564.880073,32326.84582,13691.44924,15699.2592,13302.68589,1322.157786,8543.223293,10937.81139,4155.580345,10673.12222,11416.26076,11340.7822,9776.652244,11706.67394,15920.22868,11408.42329,5413.566235,3918.335589,13546.24409,11966.75709,9314.584112,12646.71964,12703.39144,7626.366826,13191.44477,4988.507838,11043.4471
Uridine monophosphate_9,5691.937055,6252.415206,4435.998976,2912.609515,562.5070091,6467.741933,6023.547225,4958.853394,0.02674358,1816.06748,4681.667124,5157.438214,10053.61568,4909.286522,10530.61682,11264.44216,4538.154707,7001.794034,3485.460449,5297.046508,9242.252061,4073.025874,11574.65676,7226.797449,343.1427418,1994.43574,371.806311,908.4163946,9021.964548,8189.911072,1921.12884,0,2652.931741,4011.511202,5085.88943,2590.204561,10236.54332,4275.785273,3899.769733,4407.971269,8840.602401,603.4783919,5360.328766,1710.432735
Deoxycytidine monophosphate_0,3118.849465,5547.296406,4870.997739,1013.519557,99861.1131,105111.0072,92012.68072,66784.17236,73283.63478,75712.0223,82885.85442,86249.53308,98509.23337,58561.47747,74263.84327,66707.37485,85493.37025,75318.90405,89829.87381,56767.18438,78706.48608,60270.56046,67916.03162,74980.56368,66959.79855,81186.00516,74915.70193,83947.37939,72256.95349,72403.57062,68087.17739,58275.4695,63790.47704,3186.737912,7095.66752,67239.52449,72864.59659,66985.33166,67488.90223,79189.09294,77315.34766,67778.24094,67863.99348,67499.93636
Deoxycytidine monophosphate_1,6330.542833,5102.517986,716.9864121,4229.60342,7470.376314,12730.19148,2483.789643,2838.213428,4998.600017,2779.993077,104437.6231,127302.6345,134562.0061,33442.83193,38174.58698,48622.14684,160853.3829,164829.1383,206447.4114,64750.00645,73649.90361,71520.65607,186986.8513,225478.0816,233051.3144,94343.90236,92992.01288,101167.0971,85032.36906,73997.862,72580.35824,82167.67802,77760.04984,6095.081321,6053.275153,70660.24412,68332.23212,78743.83125,82463.59864,75564.18457,86436.66327,96060.63959,88472.98662,83910.93758
Deoxycytidine monophosphate_2,4656.634434,5637.690783,5494.601844,2780.504402,2158.003376,4022.147868,3417.58115,4557.499249,8029.893365,1064.47109,0,0,0,3314.79804,0,3254.278064,0,1524.337313,210.7789118,0,0,13061.76555,0,876.5849292,1956.940131,1282.787145,3007.438927,1507.898786,0,320.9065991,773.4203992,0,69.90403755,7702.098935,7636.389779,1001.733785,0,815.2878054,2409.118295,0,2165.403909,1724.134513,1971.153517,0
Deoxycytidine monophosphate_3,1172.095169,9743.935886,8841.202906,8607.468608,2736.893791,8798.626646,981.6072886,5252.388409,0,5619.00699,4820.639024,15163.88428,7375.367072,6725.033865,6165.942409,1368.842092,7708.460198,13237.32436,7670.963702,4279.139147,8131.685043,5413.504715,11392.85945,9909.094826,7808.588143,2640.521083,7089.964768,6368.239893,5678.571642,8226.827994,11073.05527,5943.114082,4280.209736,4129.036742,3769.483736,7201.171601,5631.692211,8313.349387,8902.822855,7990.098152,7291.702252,10957.71735,9490.519486,7755.895907
Deoxycytidine monophosphate_4,6776.221085,4032.374547,6646.74139,4938.690763,3861.517534,3650.412471,3814.01856,3448.095328,5103.062625,4441.449298,3573.857696,15193.13391,11018.38869,6546.399157,7534.432946,7975.377636,7183.179778,14727.85338,11319.54536,7093.391462,4833.065886,2449.060724,9510.029608,12672.74634,14885.24423,6006.933797,8604.262452,7670.512987,5173.13412,857.8827477,4803.79991,8338.27543,10494.7157,2221.520017,231.222739,8101.384299,6626.869731,4344.134356,8824.473172,6402.416391,5500.081333,6108.286963,6766.616707,6207.850875
Deoxycytidine monophosphate_5,6528.682236,4578.803272,6892.547574,4554.716517,5664.491193,6232.796001,3821.153428,2194.920487,2857.350968,2981.12086,14343.7509,9206.703035,12440.7224,9445.074542,9597.716886,8813.45626,6255.523548,8121.985771,8266.138811,8086.515125,8485.098955,9305.515515,3722.354273,4656.696293,5036.66181,2876.443218,5366.807644,8329.00208,4868.431996,9974.087843,7480.393602,5328.311727,5052.952938,4894.049791,7409.255251,4975.969694,5988.427594,5162.427409,8468.40865,5301.586379,5367.031791,8543.276945,5975.154101,3966.003712
Deoxycytidine monophosphate_6,7186.617873,1259.068565,3338.873058,1709.965459,4743.410201,4919.153978,517.5524066,6474.795878,2427.505879,2800.357852,3432.413847,4287.686077,5158.64333,4727.997864,3625.811649,5483.932065,5222.559507,7511.687837,3249.633367,636.131032,619.7805536,4061.297837,6214.486612,4175.04305,3359.970803,5447.816658,1956.704211,0,6859.578723,3219.337044,2718.883624,4605.352399,2689.30022,6332.278635,3734.999705,2546.286052,5499.17389,1514.798861,2024.989007,7838.847696,5871.967809,0,7095.325689,0
Deoxycytidine monophosphate_7,5982.757487,3163.358114,2112.634105,4256.687915,3753.806276,1970.886823,1120.806659,775.6809235,2174.507447,1388.514462,642.5436484,2327.997454,2796.500091,3451.577805,3281.772765,6221.241254,1067.970242,6877.418892,1631.424532,2287.992692,0,1332.779608,0,0,0,2272.730845,3331.340853,765.5767722,0,2408.696768,4483.983333,0,920.4049878,7434.698664,4107.804769,5192.411803,2606.396357,0,4033.184212,8006.763295,0,3420.181928,4824.681241,7270.098495
Deoxycytidine monophosphate_8,1865.764798,5592.686897,2588.826815,4735.305742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6237.855037,2924.291501,0,0,0,0,0,0,0,0,0
Deoxycytidine monophosphate_9,4078.904872,6131.542442,5433.653301,7338.669936,432017.5612,399085.4045,366683.5874,427362.5468,380032.654,429179.6719,324679.3419,298449.2558,355481.2549,370892.8572,341980.9646,321397.2931,450534.0437,481178.421,481915.335,438778.2368,462214.7378,470701.3342,438863.3304,446831.5233,521039.1211,499976.0129,438789.414,506990.7948,464341.6382,442706.7599,472284.3298,451884.1664,498626.8855,3802.430658,7451.701008,411398.8289,380872.5488,381469.6127,384785.7071,397108.227,477323.2293,461333.6991,410633.4118,426504.7742
Cytidine monophosphate_0,4384.325322,4297.65568,2885.58515,3419.378408,37499.06438,30768.21092,30182.55369,25080.81978,23591.04543,43503.16126,21926.85991,22396.88332,19431.63388,15242.5492,29140.11208,18958.72984,33795.46154,35771.95457,21208.10633,27673.35263,35631.854,27508.4494,27128.26493,28178.94845,25710.15928,32817.73863,33228.96559,33360.3887,29675.58457,24326.26259,25155.9022,28652.89378,18613.21106,4557.033829,4518.689357,28350.51915,23584.53548,34384.78119,24133.32803,22852.38702,29146.8157,19871.48014,25112.94415,25707.56805
Cytidine monophosphate_1,2304.3763,3146.34613,5826.8818,3803.916597,7368.599597,3369.854764,3532.809102,6686.486267,690.2891334,3186.58835,0,2858.727274,4292.464948,6847.942036,422.8300553,6629.505706,0,5159.037806,7191.189757,0,0,4537.068297,1082.246623,6658.540347,3520.720183,2208.969718,3716.401443,3888.552111,2657.756458,6492.710881,3975.885987,4069.823866,2752.034531,3500.003202,0,4390.334064,362.9765481,6627.851174,3818.114565,7917.013189,4951.6339,5182.72092,2769.785296,0
